ID,householdID,communityID,HHmemberID,member_type,type_id,a005_w3,a006_w3,a006_w3_1,a006_w3_2,a006,versionID
064033127002,0640331270,0640331,1,1,,,,,,,20171011
064033127002,0640331270,0640331,2,2,,,,,,,20171011
064033120002,0640331200,0640331,1,1,,,,,,,20171011
064033120002,0640331200,0640331,2,2,,,,,,,20171011
064033123001,0640331230,0640331,1,1,,,,,,,20171011
064033123001,0640331230,0640331,2,2,,,,,,,20171011
064033123001,0640331230,0640331,3,4,2,,,,,,20171011
064033123001,0640331230,0640331,4,4,3,,,,,,20171011
064033123001,0640331230,0640331,5,4,4,,,,,,20171011
064033123001,0640331230,0640331,6,6,3,,,,,,20171011
064033130001,0640331300,0640331,1,1,,,,,,,20171011
064033130001,0640331300,0640331,3,4,1,,,,,,20171011
064033119001,0640331190,0640331,1,1,,,,,,,20171011
064033119001,0640331190,0640331,2,2,,,,,,,20171011
064033119001,0640331190,0640331,3,4,1,,,,,,20171011
064033128001,0640331280,0640331,1,1,,,,,,,20171011
064033109002,0640331090,0640331,1,1,,,,,,,20171011
064033117002,0640331170,0640331,1,1,,,,,,,20171011
064033117002,0640331170,0640331,2,2,,,,,,,20171011
064033117002,0640331170,0640331,3,4,1,,,,,,20171011
064033106001,0640331060,0640331,1,1,,,,,,,20171011
064033106001,0640331060,0640331,2,2,,,,,,,20171011
064033106001,0640331060,0640331,3,4,2,,,,,,20171011
064033116001,0640331160,0640331,1,1,,,,,,,20171011
064033116001,0640331160,0640331,2,2,,,,,,,20171011
064033101001,0640331010,0640331,1,1,,,,,,,20171011
064033101001,0640331010,0640331,3,4,1,,,,,,20171011
064033101001,0640331010,0640331,4,4,3,,,,,,20171011
064033124002,0640331240,0640331,1,1,,,,,,,20171011
064033124002,0640331240,0640331,2,2,,,,,,,20171011
064033124002,0640331240,0640331,3,4,1,,,,,,20171011
064033129001,0640331290,0640331,1,1,,,,,,,20171011
064033129001,0640331290,0640331,3,3,2,,,,,,20171011
064033129001,0640331290,0640331,4,4,1,,,,,,20171011
064033102002,0640331020,0640331,1,1,,,,,,,20171011
064033102002,0640331020,0640331,2,2,,,,,,,20171011
064033111001,0640331110,0640331,1,1,,,,,,,20171011
064033125002,0640331250,0640331,1,1,,,,,,,20171011
064033125002,0640331250,0640331,2,2,,,,,,,20171011
064033126001,0640331260,0640331,1,1,,,,,,,20171011
064033126001,0640331260,0640331,2,2,,,,,,,20171011
064033114001,0640331140,0640331,1,1,,,,,,,20171011
064033114001,0640331140,0640331,2,2,,,,,,,20171011
064033113001,0640331130,0640331,1,1,,,,,,,20171011
064033113001,0640331130,0640331,2,2,,,,,,,20171011
064033118001,0640331180,0640331,1,1,,,,,,,20171011
064033118001,0640331180,0640331,3,4,1,,,,,,20171011
064033112002,0640331120,0640331,1,1,,,,,,,20171011
064033112002,0640331120,0640331,2,2,,,,,,,20171011
064033132001,0640331320,0640331,1,1,,,,,,,20171011
064033131002,0640331310,0640331,1,1,,,,,,,20171011
064033131002,0640331310,0640331,3,3,7,,,,,,20171011
064033131002,0640331310,0640331,4,3,8,,,,,,20171011
064033131002,0640331310,0640331,5,4,1,,,,,,20171011
064033131002,0640331310,0640331,6,4,2,,,,,,20171011
064033131002,0640331310,0640331,7,4,3,,,,,,20171011
064033115002,0640331150,0640331,1,1,,,,,,,20171011
064033115002,0640331150,0640331,2,2,,,,,,,20171011
064033104001,0640331040,0640331,1,1,,,,,,,20171011
064033104001,0640331040,0640331,2,2,,,,,,,20171011
064033104001,0640331040,0640331,3,4,3,,,,,,20171011
064033105002,0640331050,0640331,1,1,,,,,,,20171011
064033105002,0640331050,0640331,2,2,,,,,,,20171011
064033107002,0640331070,0640331,1,1,,,,,,,20171011
064033107002,0640331070,0640331,2,2,,,,,,,20171011
064033107002,0640331070,0640331,3,4,1,,,,,,20171011
060481308002,0604813080,0604813,1,1,,,,,,,20171011
060481308002,0604813080,0604813,2,2,,,,,,,20171011
060481308002,0604813080,0604813,3,7,,1,1,2011,8,9,20171011
060481310002,0604813100,0604813,1,1,,,,,,,20171011
060481310002,0604813100,0604813,2,2,,,,,,,20171011
060481301002,0604813010,0604813,1,1,,,,,,,20171011
060481301002,0604813010,0604813,2,2,,,,,,,20171011
060481312001,0604813120,0604813,1,1,,,,,,,20171011
060481312001,0604813120,0604813,2,2,,,,,,,20171011
060481322002,0604813220,0604813,1,1,,,,,,,20171011
060481322002,0604813220,0604813,2,2,,,,,,,20171011
060481303001,0604813030,0604813,1,1,,,,,,,20171011
060481303001,0604813030,0604813,2,2,,,,,,,20171011
060481303001,0604813030,0604813,3,4,2,,,,,,20171011
060481325001,0604813250,0604813,1,1,,,,,,,20171011
060481309003,0604813090,0604813,1,1,,,,,,,20171011
060481309003,0604813090,0604813,2,2,,,,,,,20171011
060481309003,0604813090,0604813,3,4,5,,,,,,20171011
060481307002,0604813070,0604813,1,1,,,,,,,20171011
060481307002,0604813070,0604813,2,2,,,,,,,20171011
060481320002,0604813200,0604813,1,1,,,,,,,20171011
060481320002,0604813200,0604813,2,2,,,,,,,20171011
060481320002,0604813200,0604813,3,4,1,,,,,,20171011
060481320002,0604813200,0604813,4,4,2,,,,,,20171011
060481320002,0604813200,0604813,5,4,3,,,,,,20171011
060481302001,0604813020,0604813,1,1,,,,,,,20171011
060481302001,0604813020,0604813,3,4,1,,,,,,20171011
060481313001,0604813130,0604813,1,1,,,,,,,20171011
060481313001,0604813130,0604813,2,2,,,,,,,20171011
060481313001,0604813130,0604813,3,4,1,,,,,,20171011
060481313001,0604813130,0604813,4,4,2,,,,,,20171011
060481331002,0604813310,0604813,1,1,,,,,,,20171011
060481331002,0604813310,0604813,2,2,,,,,,,20171011
060481331002,0604813310,0604813,3,4,2,,,,,,20171011
060481316001,0604813160,0604813,1,1,,,,,,,20171011
060481316001,0604813160,0604813,2,2,,,,,,,20171011
060481326001,0604813260,0604813,1,1,,,,,,,20171011
060481326001,0604813260,0604813,2,2,,,,,,,20171011
060481328001,0604813280,0604813,1,1,,,,,,,20171011
060481328001,0604813280,0604813,3,5,1,,,,,,20171011
060481318001,0604813180,0604813,1,1,,,,,,,20171011
060481323001,0604813230,0604813,1,1,,,,,,,20171011
060481323001,0604813230,0604813,3,4,2,,,,,,20171011
060481327002,0604813270,0604813,1,1,,,,,,,20171011
060481327002,0604813270,0604813,2,2,,,,,,,20171011
060481327002,0604813270,0604813,3,4,2,,,,,,20171011
060481317001,0604813170,0604813,1,1,,,,,,,20171011
060481329002,0604813290,0604813,1,1,,,,,,,20171011
060481329002,0604813290,0604813,2,2,,,,,,,20171011
060481329002,0604813290,0604813,3,4,1,,,,,,20171011
060481329002,0604813290,0604813,4,7,,2,2,1993,7,8,20171011
060481329002,0604813290,0604813,5,7,,2,1,2011,3,9,20171011
060481321002,0604813210,0604813,1,1,,,,,,,20171011
060481321002,0604813210,0604813,2,2,,,,,,,20171011
060481305001,0604813050,0604813,1,1,,,,,,,20171011
060481305001,0604813050,0604813,3,4,1,,,,,,20171011
060481332001,0604813320,0604813,1,1,,,,,,,20171011
060481332001,0604813320,0604813,2,2,,,,,,,20171011
060481332001,0604813320,0604813,3,4,2,,,,,,20171011
060481304002,0604813040,0604813,1,1,,,,,,,20171011
060481304002,0604813040,0604813,2,2,,,,,,,20171011
060481304002,0604813040,0604813,3,4,1,,,,,,20171011
060481330001,0604813300,0604813,1,1,,,,,,,20171011
060481330001,0604813300,0604813,2,2,,,,,,,20171011
060481330001,0604813300,0604813,3,4,2,,,,,,20171011
060481319002,0604813190,0604813,1,1,,,,,,,20171011
060481319002,0604813190,0604813,2,2,,,,,,,20171011
060481311001,0604813110,0604813,1,1,,,,,,,20171011
060481311001,0604813110,0604813,2,2,,,,,,,20171011
060481324002,0604813240,0604813,1,1,,,,,,,20171011
060481132002,0604811320,0604811,1,1,,,,,,,20171011
060481132002,0604811320,0604811,2,2,,,,,,,20171011
060481132002,0604811320,0604811,3,4,2,,,,,,20171011
060481102001,0604811020,0604811,1,1,,,,,,,20171011
060481102001,0604811020,0604811,2,2,,,,,,,20171011
060481102001,0604811020,0604811,3,4,4,,,,,,20171011
060481136001,0604811360,0604811,1,1,,,,,,,20171011
060481136001,0604811360,0604811,3,4,1,,,,,,20171011
060481136001,0604811360,0604811,4,4,4,,,,,,20171011
060481118001,0604811180,0604811,1,1,,,,,,,20171011
060481118001,0604811180,0604811,3,4,1,,,,,,20171011
060481109001,0604811090,0604811,1,1,,,,,,,20171011
060481109001,0604811090,0604811,2,2,,,,,,,20171011
060481111002,0604811110,0604811,1,1,,,,,,,20171011
060481111002,0604811110,0604811,2,2,,,,,,,20171011
060481101002,0604811010,0604811,1,1,,,,,,,20171011
060481101002,0604811010,0604811,2,2,,,,,,,20171011
060481125002,0604811250,0604811,1,1,,,,,,,20171011
060481125002,0604811250,0604811,2,2,,,,,,,20171011
060481107002,0604811070,0604811,1,1,,,,,,,20171011
060481114001,0604811140,0604811,1,1,,,,,,,20171011
060481114001,0604811140,0604811,2,2,,,,,,,20171011
060481128001,0604811280,0604811,1,1,,,,,,,20171011
060481128001,0604811280,0604811,2,2,,,,,,,20171011
060481104002,0604811040,0604811,1,1,,,,,,,20171011
060481104002,0604811040,0604811,2,2,,,,,,,20171011
060481108001,0604811080,0604811,1,1,,,,,,,20171011
060481108001,0604811080,0604811,2,2,,,,,,,20171011
060481123001,0604811230,0604811,1,1,,,,,,,20171011
060481124001,0604811240,0604811,1,1,,,,,,,20171011
060481124001,0604811240,0604811,2,2,,,,,,,20171011
060481124001,0604811240,0604811,3,4,1,,,,,,20171011
060481120001,0604811200,0604811,1,1,,,,,,,20171011
060481120001,0604811200,0604811,3,3,2,,,,,,20171011
060481120001,0604811200,0604811,4,4,1,,,,,,20171011
060481112002,0604811120,0604811,1,1,,,,,,,20171011
060481112002,0604811120,0604811,2,2,,,,,,,20171011
060481133002,0604811330,0604811,1,1,,,,,,,20171011
060481133002,0604811330,0604811,2,2,,,,,,,20171011
060481110001,0604811100,0604811,1,1,,,,,,,20171011
060481122002,0604811220,0604811,1,1,,,,,,,20171011
060481122002,0604811220,0604811,2,2,,,,,,,20171011
060481119001,0604811190,0604811,1,1,,,,,,,20171011
060481119001,0604811190,0604811,2,2,,,,,,,20171011
060481119001,0604811190,0604811,3,4,1,,,,,,20171011
060481130002,0604811300,0604811,1,1,,,,,,,20171011
060481130002,0604811300,0604811,2,2,,,,,,,20171011
060481130002,0604811300,0604811,3,4,1,,,,,,20171011
060481127001,0604811270,0604811,1,1,,,,,,,20171011
060481127001,0604811270,0604811,2,2,,,,,,,20171011
060481127001,0604811270,0604811,3,4,2,,,,,,20171011
060481117002,0604811170,0604811,1,1,,,,,,,20171011
060481117002,0604811170,0604811,2,2,,,,,,,20171011
060481117002,0604811170,0604811,3,4,3,,,,,,20171011
060481129001,0604811290,0604811,1,1,,,,,,,20171011
060481129001,0604811290,0604811,3,4,1,,,,,,20171011
060481121001,0604811210,0604811,1,1,,,,,,,20171011
060481121001,0604811210,0604811,3,4,1,,,,,,20171011
060481121001,0604811210,0604811,4,7,,1,,,,9,20171011
060481121001,0604811210,0604811,5,7,,2,,,,8,20171011
060481121001,0604811210,0604811,6,7,,1,,,,9,20171011
060481140002,0604811400,0604811,1,1,,,,,,,20171011
060481140002,0604811400,0604811,2,2,,,,,,,20171011
060481140002,0604811400,0604811,3,4,3,,,,,,20171011
060481126002,0604811260,0604811,1,1,,,,,,,20171011
060481126002,0604811260,0604811,2,2,,,,,,,20171011
060481126002,0604811260,0604811,3,3,2,,,,,,20171011
060481135002,0604811350,0604811,1,1,,,,,,,20171011
060481135002,0604811350,0604811,3,4,1,,,,,,20171011
060481135002,0604811350,0604811,4,4,2,,,,,,20171011
060481138001,0604811380,0604811,1,1,,,,,,,20171011
060481138001,0604811380,0604811,3,4,2,,,,,,20171011
060481134002,0604811340,0604811,1,1,,,,,,,20171011
060481134002,0604811340,0604811,2,2,,,,,,,20171011
060481131002,0604811310,0604811,1,1,,,,,,,20171011
060481131002,0604811310,0604811,2,2,,,,,,,20171011
060481115001,0604811150,0604811,1,1,,,,,,,20171011
060481113001,0604811130,0604811,1,1,,,,,,,20171011
060481113001,0604811130,0604811,2,2,,,,,,,20171011
060481113001,0604811130,0604811,3,4,1,,,,,,20171011
060481116002,0604811160,0604811,1,1,,,,,,,20171011
060481116002,0604811160,0604811,2,2,,,,,,,20171011
060481116002,0604811160,0604811,3,4,1,,,,,,20171011
060481116002,0604811160,0604811,4,4,3,,,,,,20171011
060481208001,0604812080,0604812,1,1,,,,,,,20171011
060481208001,0604812080,0604812,2,2,,,,,,,20171011
060481230001,0604812300,0604812,1,1,,,,,,,20171011
060481230001,0604812300,0604812,2,2,,,,,,,20171011
060481219002,0604812190,0604812,1,1,,,,,,,20171011
060481236002,0604812360,0604812,1,1,,,,,,,20171011
060481236002,0604812360,0604812,2,2,,,,,,,20171011
060481236002,0604812360,0604812,3,4,1,,,,,,20171011
060481238001,0604812380,0604812,1,1,,,,,,,20171011
060481238001,0604812380,0604812,2,2,,,,,,,20171011
060481223002,0604812230,0604812,1,1,,,,,,,20171011
060481223002,0604812230,0604812,2,2,,,,,,,20171011
060481223002,0604812230,0604812,3,7,,1,1,2004,11,9,20171011
060481223002,0604812230,0604812,4,7,,1,1,2013,8,9,20171011
060481241001,0604812410,0604812,1,1,,,,,,,20171011
060481241001,0604812410,0604812,2,2,,,,,,,20171011
060481241001,0604812410,0604812,3,4,1,,,,,,20171011
060481220001,0604812200,0604812,1,1,,,,,,,20171011
060481220001,0604812200,0604812,3,4,1,,,,,,20171011
060481217002,0604812170,0604812,1,1,,,,,,,20171011
060481217002,0604812170,0604812,2,2,,,,,,,20171011
060481217002,0604812170,0604812,3,4,1,,,,,,20171011
060481217002,0604812170,0604812,4,4,2,,,,,,20171011
060481212001,0604812120,0604812,1,1,,,,,,,20171011
060481212001,0604812120,0604812,2,2,,,,,,,20171011
060481212001,0604812120,0604812,3,4,1,,,,,,20171011
060481212001,0604812120,0604812,4,7,,2,,,,8,20171011
060481212001,0604812120,0604812,5,7,,2,1,2004,9,9,20171011
060481212001,0604812120,0604812,6,7,,1,1,2011,8,9,20171011
060481218001,0604812180,0604812,1,1,,,,,,,20171011
060481218001,0604812180,0604812,2,2,,,,,,,20171011
060481234001,0604812340,0604812,1,1,,,,,,,20171011
060481234001,0604812340,0604812,2,2,,,,,,,20171011
060481234001,0604812340,0604812,3,4,2,,,,,,20171011
060481205002,0604812050,0604812,1,1,,,,,,,20171011
060481205002,0604812050,0604812,2,2,,,,,,,20171011
060481205002,0604812050,0604812,3,4,3,,,,,,20171011
060481224002,0604812240,0604812,1,1,,,,,,,20171011
060481224002,0604812240,0604812,2,2,,,,,,,20171011
060481224002,0604812240,0604812,3,4,2,,,,,,20171011
060481242001,0604812420,0604812,1,1,,,,,,,20171011
060481242001,0604812420,0604812,2,2,,,,,,,20171011
060481207002,0604812070,0604812,1,1,,,,,,,20171011
060481207002,0604812070,0604812,2,2,,,,,,,20171011
060481228001,0604812280,0604812,1,1,,,,,,,20171011
060481228001,0604812280,0604812,3,4,1,,,,,,20171011
060481239002,0604812390,0604812,1,1,,,,,,,20171011
060481239002,0604812390,0604812,2,2,,,,,,,20171011
060481239002,0604812390,0604812,3,3,1,,,,,,20171011
060481222001,0604812220,0604812,1,1,,,,,,,20171011
060481222001,0604812220,0604812,2,2,,,,,,,20171011
060481231001,0604812310,0604812,1,1,,,,,,,20171011
060481231001,0604812310,0604812,2,2,,,,,,,20171011
060481231001,0604812310,0604812,3,4,1,,,,,,20171011
060481231001,0604812310,0604812,4,7,,1,2,2005,10,9,20171011
060481231001,0604812310,0604812,5,7,,2,1,1983,2,8,20171011
060481226001,0604812260,0604812,1,1,,,,,,,20171011
060481226001,0604812260,0604812,2,2,,,,,,,20171011
060481211002,0604812110,0604812,1,1,,,,,,,20171011
060481211002,0604812110,0604812,2,2,,,,,,,20171011
060481240001,0604812400,0604812,1,1,,,,,,,20171011
060481240001,0604812400,0604812,2,2,,,,,,,20171011
060481240001,0604812400,0604812,3,4,2,,,,,,20171011
060481213001,0604812130,0604812,1,1,,,,,,,20171011
060481203002,0604812030,0604812,1,1,,,,,,,20171011
060481232002,0604812320,0604812,1,1,,,,,,,20171011
060481232002,0604812320,0604812,2,2,,,,,,,20171011
060481209001,0604812090,0604812,1,1,,,,,,,20171011
060481209001,0604812090,0604812,3,4,1,,,,,,20171011
060481233001,0604812330,0604812,1,1,,,,,,,20171011
060481233001,0604812330,0604812,2,2,,,,,,,20171011
060481216001,0604812160,0604812,1,1,,,,,,,20171011
060481216001,0604812160,0604812,2,2,,,,,,,20171011
060481216001,0604812160,0604812,3,4,1,,,,,,20171011
060481221001,0604812210,0604812,1,1,,,,,,,20171011
060481221001,0604812210,0604812,2,2,,,,,,,20171011
060481221001,0604812210,0604812,3,4,1,,,,,,20171011
060481221001,0604812210,0604812,4,4,2,,,,,,20171011
060481227001,0604812270,0604812,1,1,,,,,,,20171011
060481227001,0604812270,0604812,3,5,3,,,,,,20171011
060481227001,0604812270,0604812,4,7,,2,2,1969,8,6,20171011
060481227001,0604812270,0604812,5,7,,1,2,2004,7,12,20171011
060481227001,0604812270,0604812,6,7,,2,2,1969,8,6,20171011
060481237002,0604812370,0604812,1,1,,,,,,,20171011
060481237002,0604812370,0604812,2,2,,,,,,,20171011
060481237002,0604812370,0604812,3,4,4,,,,,,20171011
060481235001,0604812350,0604812,1,1,,,,,,,20171011
060481235001,0604812350,0604812,2,2,,,,,,,20171011
060481210002,0604812100,0604812,1,1,,,,,,,20171011
060481210002,0604812100,0604812,2,2,,,,,,,20171011
060481202002,0604812020,0604812,1,1,,,,,,,20171011
060481202002,0604812020,0604812,2,2,,,,,,,20171011
060481214001,0604812140,0604812,1,1,,,,,,,20171011
060481214001,0604812140,0604812,3,4,1,,,,,,20171011
060481206002,0604812060,0604812,1,1,,,,,,,20171011
060481206002,0604812060,0604812,2,2,,,,,,,20171011
060481225002,0604812250,0604812,1,1,,,,,,,20171011
060481225002,0604812250,0604812,2,2,,,,,,,20171011
060481229002,0604812290,0604812,1,1,,,,,,,20171011
060481229002,0604812290,0604812,2,2,,,,,,,20171011
060481215001,0604812150,0604812,1,1,,,,,,,20171011
060481215001,0604812150,0604812,2,2,,,,,,,20171011
060481215001,0604812150,0604812,3,4,2,,,,,,20171011
060481204001,0604812040,0604812,1,1,,,,,,,20171011
060481204001,0604812040,0604812,2,2,,,,,,,20171011
060481204001,0604812040,0604812,3,4,2,,,,,,20171011
060481204001,0604812040,0604812,4,7,,1,1,1975,4,8,20171011
060481204001,0604812040,0604812,5,7,,1,1,1999,2,9,20171011
060481204001,0604812040,0604812,6,7,,1,1,2004,10,9,20171011
060440116001,0604401160,0604401,1,1,,,,,,,20171011
060440116001,0604401160,0604401,3,4,2,,,,,,20171011
060440124001,0604401240,0604401,1,1,,,,,,,20171011
060440124001,0604401240,0604401,3,3,1,,,,,,20171011
060440124001,0604401240,0604401,4,4,1,,,,,,20171011
060440124001,0604401240,0604401,5,7,,2,,,,8,20171011
060440124001,0604401240,0604401,6,7,,2,2,2015,1,9,20171011
060440124001,0604401240,0604401,7,7,,,,,,,20171011
060440131002,0604401310,0604401,1,1,,,,,,,20171011
060440131002,0604401310,0604401,2,2,,,,,,,20171011
060440109001,0604401090,0604401,1,1,,,,,,,20171011
060440109001,0604401090,0604401,2,2,,,,,,,20171011
060440109001,0604401090,0604401,3,4,1,,,,,,20171011
060440120002,0604401200,0604401,1,1,,,,,,,20171011
060440120002,0604401200,0604401,3,4,1,,,,,,20171011
060440106002,0604401060,0604401,1,1,,,,,,,20171011
060440106002,0604401060,0604401,2,2,,,,,,,20171011
060440102001,0604401020,0604401,1,1,,,,,,,20171011
060440102001,0604401020,0604401,2,2,,,,,,,20171011
060440117002,0604401170,0604401,1,1,,,,,,,20171011
060440117002,0604401170,0604401,2,2,,,,,,,20171011
060440117002,0604401170,0604401,3,4,1,,,,,,20171011
060440107002,0604401070,0604401,1,1,,,,,,,20171011
060440107002,0604401070,0604401,2,2,,,,,,,20171011
060440110002,0604401100,0604401,1,1,,,,,,,20171011
060440110002,0604401100,0604401,2,2,,,,,,,20171011
060440105003,0604401050,0604401,1,1,,,,,,,20171011
060440105003,0604401050,0604401,2,2,,,,,,,20171011
060440105003,0604401050,0604401,3,4,1,,,,,,20171011
060440137002,0604401370,0604401,1,1,,,,,,,20171011
060440137002,0604401370,0604401,2,2,,,,,,,20171011
060440139002,0604401390,0604401,1,1,,,,,,,20171011
060440133001,0604401330,0604401,1,1,,,,,,,20171011
060440108001,0604401080,0604401,1,1,,,,,,,20171011
060440127001,0604401270,0604401,1,1,,,,,,,20171011
060440112001,0604401120,0604401,1,1,,,,,,,20171011
060440112001,0604401120,0604401,2,2,,,,,,,20171011
060440104002,0604401040,0604401,1,1,,,,,,,20171011
060440104002,0604401040,0604401,2,2,,,,,,,20171011
060440130002,0604401300,0604401,1,1,,,,,,,20171011
060440130002,0604401300,0604401,2,2,,,,,,,20171011
060440134001,0604401340,0604401,1,1,,,,,,,20171011
060440134001,0604401340,0604401,2,2,,,,,,,20171011
060440136001,0604401360,0604401,1,1,,,,,,,20171011
060440136001,0604401360,0604401,2,2,,,,,,,20171011
060440123002,0604401230,0604401,1,1,,,,,,,20171011
060440115002,0604401150,0604401,1,1,,,,,,,20171011
060440115002,0604401150,0604401,2,2,,,,,,,20171011
060440115002,0604401150,0604401,3,4,2,,,,,,20171011
060440129002,0604401290,0604401,1,1,,,,,,,20171011
060440129002,0604401290,0604401,2,2,,,,,,,20171011
060440126001,0604401260,0604401,1,1,,,,,,,20171011
060440126001,0604401260,0604401,2,2,,,,,,,20171011
060440126001,0604401260,0604401,3,4,2,,,,,,20171011
060440132001,0604401320,0604401,1,1,,,,,,,20171011
