ID,householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026,versionID
056302217001,0563022170,0563022,70,,2,2,,6,1,1,,,1,,2,0,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
056302218002,0563022180,0563022,80,90.0,2,1,1998,,2,,2,2,2,3,2,1,1,1,1,,1,,1,1,1,2,1,2,5,2,1,1,3,3,20151118
056302219001,0563022190,0563022,36,36.0,1,2,,6,1,1,,,2,1,1,1,0,0,0,50,1,,2,1,1,3,2,2,1,1,2,2,4,3,20151118
056302220001,0563022200,0563022,200,200.0,1,3,2010,,1,1,,,1,,3,1,2,1,2,,1,,1,1,1,2,1,2,2,2,1,2,3,3,20151118
056302221001,0563022210,0563022,100,100.0,2,1,1986,,2,,4,2,2,4,3,1,1,1,1,,1,,1,1,1,2,1,2,,2,1,2,1,3,20151118
056302222001,0563022220,0563022,130,,2,1,2007,,2,,1,,2,1,3,1,1,1,0,,1,,1,1,1,3,2,2,7,6,2,2,4,3,20151118
056302223001,0563022230,0563022,110,0.0,1,2,1985,,1,1,,,2,3,4,1,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,4,3,20151118
056302225001,0563022250,0563022,70,70.0,1,2,1995,,2,,1,,2,1,2,1,1,1,0,,1,,1,1,1,2,1,2,7,2,1,2,4,3,20151118
056302226002,0563022260,0563022,80,150.0,1,2,,3,1,1,,,2,1,1,1,0,0,0,15,1,,2,1,1,3,1,2,7,2,2,2,2,3,20151118
056302301002,0563023010,0563023,200,0.0,2,2,2003,,1,1,,,2,1,7,2,7,1,1,,1,,1,1,1,2,2,2,5,6,1,2,4,3,20151118
056302302001,0563023020,0563023,240,0.0,2,2,1967,,1,1,,,2,1,6,1,1,1,0,,1,,2,1,2,3,2,2,5,6,1,2,2,3,20151118
056302303001,0563023030,0563023,400,400.0,2,1,1973,,1,1,,,2,4,1,1,1,0,0,,1,,1,1,1,3,2,2,6,6,2,2,5,3,20151118
056302304001,0563023040,0563023,350,350.0,1,1,2001,,2,,2,2,2,3,2,1,1,1,1,,,2,1,1,1,2,2,2,2,1,1,1,2,3,20151118
056302305001,0563023050,0563023,,,2,2,2007,,1,1,,,1,,33,2,34,1,0,,1,,1,1,1,2,2,2,2,1,2,1,3,3,20151118
056302306002,0563023060,0563023,200,200.0,2,2,1980,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,1,3,2,2,7,6,2,2,5,3,20151118
056302307001,0563023070,0563023,200,200.0,2,2,1985,,1,1,,,2,1,4,1,1,1,0,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
056302308001,0563023080,0563023,500,200.0,2,1,,1,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,2,5,2,2,5,2,20151118
056302309001,0563023090,0563023,130,130.0,2,1,1953,,2,,1,,2,1,3,1,0,1,0,3,1,,1,1,1,2,2,2,2,1,2,2,3,3,20151118
056302310001,0563023100,0563023,500,500.0,2,1,1997,,1,1,,,2,1,6,2,4,2,0,,1,,1,1,1,2,2,2,6,6,1,2,4,3,20151118
056302311002,0563023110,0563023,300,150.0,2,1,2003,,2,,2,2,2,4,7,1,2,1,0,,1,,2,1,2,3,2,2,7,3,2,1,3,3,20151118
056302312002,0563023120,0563023,150,0.0,2,1,2001,,1,1,,,1,,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
056302313002,0563023130,0563023,300,100.0,1,1,1990,,2,,1,,2,1,9,3,3,2,2,,,2,1,1,1,3,1,2,2,6,2,2,3,3,20151118
056302314002,0563023140,0563023,120,120.0,2,2,2008,,1,1,,,1,,7,1,5,1,0,,1,,1,1,1,2,2,2,5,6,2,2,4,3,20151118
056302315003,0563023150,0563023,150,0.0,2,2,,6,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,3,2,2,6,1,2,2,4,3,20151118
056302317001,0563023170,0563023,200,80.0,2,2,1990,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056302318001,0563023180,0563023,140,140.0,2,2,2008,,1,1,,,2,1,4,2,2,1,1,,1,,1,1,1,2,2,2,5,6,2,2,3,3,20151118
056302320001,0563023200,0563023,90,90.0,2,1,1989,,1,1,,,2,4,4,2,1,1,0,,1,,1,1,1,2,2,2,5,5,2,2,4,3,20151118
056302321002,0563023210,0563023,158,0.0,2,2,1913,,1,1,,,2,4,2,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,2,3,20151118
056302322002,0563023220,0563023,300,200.0,1,1,2003,,2,,2,2,2,4,4,1,0,1,0,0,1,,2,1,1,3,2,2,6,6,1,1,5,3,20151118
056302324002,0563023240,0563023,80,0.0,2,1,1993,,2,,2,2,2,3,3,1,1,1,0,,,2,1,1,1,2,2,2,7,1,2,2,3,3,20151118
056302326001,0563023260,0563023,200,0.0,2,1,1990,,2,,2,2,1,,3,2,1,1,1,,1,,1,1,1,2,2,2,6,6,2,2,5,3,20151118
056302327002,0563023270,0563023,200,200.0,2,1,1993,,2,,1,,2,1,6,2,2,1,1,,1,,1,1,1,2,2,2,7,1,1,2,3,3,20151118
056302328001,0563023280,0563023,200,0.0,2,2,,5,1,1,,,2,1,4,1,0,1,0,10,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056302330002,0563023300,0563023,170,170.0,2,2,,6,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056302331001,0563023310,0563023,280,280.0,2,2,2001,,1,1,,,2,4,6,1,0,1,0,0,1,,2,1,2,3,2,2,6,6,1,1,3,3,20151118
056346101001,0563461010,0563461,120,120.0,2,2,1999,,1,1,,,2,4,1,1,1,1,0,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
056346102001,0563461020,0563461,100,0.0,2,2,2006,,1,1,0,,2,1,6,1,1,1,0,,1,,2,1,1,2,2,2,5,5,2,2,3,3,20151118
056346103002,0563461030,0563461,175,0.0,2,1,2010,,2,,2,2,1,,7,1,2,1,0,,,2,1,1,1,2,2,2,6,2,2,2,4,3,20151118
056346104002,0563461040,0563461,200,200.0,2,2,1995,,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,5,4,2,2,4,3,20151118
056346105002,0563461050,0563461,200,100.0,2,2,2006,,1,1,,,1,,5,1,1,1,1,,1,,1,1,1,2,1,2,5,1,2,2,3,3,20151118
056346106002,0563461060,0563461,150,180.0,2,1,2008,,2,,1,,1,,3,3,2,1,0,,1,,2,1,1,3,2,2,7,7,1,2,4,3,20151118
056346107002,0563461070,0563461,180,180.0,2,1,2005,,1,1,,,2,1,3,1,1,1,0,,1,,1,1,1,2,1,2,3,2,1,2,5,3,20151118
056346108001,0563461080,0563461,170,170.0,2,1,2004,,2,,1,,2,1,6,1,2,2,0,,1,,1,1,1,2,1,2,7,2,2,1,2,3,20151118
056346109001,0563461090,0563461,200,200.0,2,1,1973,,2,,2,2,2,2,10,1,2,1,0,,1,,1,1,1,3,2,2,5,5,1,2,5,4,20151118
056346110001,0563461100,0563461,144,144.0,1,1,1997,,1,1,,,2,1,3,1,1,1,1,,,2,1,1,1,3,1,2,3,2,1,2,5,3,20151118
056346111002,0563461110,0563461,90,200.0,2,4,1984,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,3,3,20151118
056346112001,0563461120,0563461,90,200.0,2,4,1995,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,1,3,1,2,2,1,2,2,2,2,20151118
056346113001,0563461130,0563461,150,,2,1,1989,,1,1,,,2,4,3,1,1,1,0,,1,,2,1,2,3,2,2,7,6,2,2,3,3,20151118
056346114002,0563461140,0563461,170,0.0,2,2,1997,,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,2,2,2,2,1,2,2,4,3,20151118
056346115002,0563461150,0563461,170,170.0,2,1,1991,,1,1,,,2,1,3,0,1,1,0,,1,,2,1,1,3,2,2,7,6,1,2,3,3,20151118
056346116001,0563461160,0563461,100,100.0,2,1,2003,,2,,1,,2,1,7,1,1,1,0,,1,,1,1,1,2,2,2,7,7,2,2,3,3,20151118
056346117001,0563461170,0563461,200,200.0,2,3,2003,,1,1,,,2,4,3,1,1,1,0,,1,,2,1,1,3,2,2,6,6,1,2,5,3,20151118
056346118001,0563461180,0563461,180,200.0,2,1,2011,,1,1,,,2,1,3,1,2,1,0,,1,,1,1,2,2,2,2,5,4,2,1,2,3,20151118
056346119001,0563461190,0563461,200,150.0,,2,1983,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,3,2,2,2,5,2,2,4,3,20151118
056346120001,0563461200,0563461,200,0.0,2,2,1988,,1,1,,,2,1,1,1,1,1,0,,1,,1,1,2,3,2,2,5,5,2,2,3,3,20151118
056346201001,0563462010,0563462,120,0.0,2,2,2008,,2,,2,2,2,1,3,1,1,1,0,,1,,2,1,1,2,1,2,1,3,1,2,4,2,20151118
056346202001,0563462020,0563462,80,90.0,2,1,2006,,1,1,,,2,1,2,1,2,1,0,,1,,1,1,1,2,2,2,7,5,2,2,3,3,20151118
056346203001,0563462030,0563462,80,80.0,2,2,2009,,1,1,,,1,,6,2,3,1,0,,1,,2,1,1,2,1,2,5,2,1,1,3,3,20151118
056346204001,0563462040,0563462,300,300.0,2,1,2007,,1,1,,,1,,4,2,2,1,0,,1,,1,1,1,2,2,2,5,5,1,2,4,3,20151118
056346207001,0563462070,0563462,100,0.0,2,2,1982,,1,1,,,1,4,3,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,5,3,20151118
056346208002,0563462080,0563462,200,200.0,2,1,2009,,1,1,,,1,,4,1,2,1,1,,1,2,1,1,1,2,2,2,2,1,2,2,4,2,20151118
056346209001,0563462090,0563462,200,200.0,2,4,1978,,1,1,,,2,4,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,1,2,4,3,20151118
056346210002,0563462100,0563462,180,180.0,2,2,1985,,1,1,,,2,4,3,1,1,1,0,,1,,1,1,1,3,2,2,2,1,2,2,4,3,20151118
056346211001,0563462110,0563462,20,20.0,2,2,2011,,1,1,,,2,1,1,0,1,1,0,,1,,2,1,2,3,2,2,7,1,2,2,4,3,20151118
056346212002,0563462120,0563462,300,300.0,2,4,1964,,1,1,,,2,1,4,1,1,1,0,,1,,1,1,1,3,1,2,2,6,2,2,4,2,20151118
056346213001,0563462130,0563462,80,75.0,2,1,1992,,2,,2,2,2,1,3,0,1,1,0,,1,,1,1,1,3,2,2,7,2,2,1,4,3,20151118
056346214001,0563462140,0563462,300,100.0,2,1,2011,,2,,1,,2,1,4,1,1,1,0,,1,,1,1,1,2,1,2,3,2,1,2,4,3,20151118
056346215001,0563462150,0563462,100,100.0,2,3,1983,,1,1,,,2,4,4,1,1,1,0,,1,,2,1,1,3,2,2,2,1,1,2,1,3,20151118
056346216001,0563462160,0563462,,,2,1,2004,,2,,2,2,2,1,4,1,1,1,0,,1,,1,1,1,2,1,2,5,2,1,1,3,3,20151118
056346217001,0563462170,0563462,120,120.0,2,2,2010,,1,1,,,2,1,2,1,11,1,0,,1,,2,1,2,3,2,2,7,6,2,2,5,3,20151118
056346218001,0563462180,0563462,,,2,4,1982,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,3,2,2,5,5,2,2,4,3,20151118
056346219001,0563462190,0563462,130,130.0,2,3,1987,,1,1,,,1,,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,4,4,20151118
056346220001,0563462200,0563462,75,75.0,2,2,1989,,1,1,,,2,4,1,1,1,1,0,,1,,1,1,1,3,2,2,5,5,2,2,3,3,20151118
056346221002,0563462210,0563462,150,150.0,2,1,2004,,2,,3,2,1,,3,1,1,1,0,,1,,1,1,1,2,2,2,6,5,1,2,4,3,20151118
056346225001,0563462250,0563462,250,0.0,2,1,2011,,2,,2,2,1,,6,2,2,1,1,,1,,1,1,1,2,2,2,5,5,1,2,4,3,20151118
056346301001,0563463010,0563463,150,0.0,2,1,2007,,2,,3,2,2,2,4,1,1,1,1,,1,,1,1,1,2,1,2,3,2,2,2,2,3,20151118
056346303002,0563463030,0563463,150,0.0,2,1,2003,,2,,6,2,2,4,3,2,2,1,1,,1,,1,1,1,2,1,2,7,2,2,1,6,6,20151118
056346304001,0563463040,0563463,97,0.0,2,1,2005,,2,,3,2,2,4,2,2,1,1,1,,,2,1,1,1,2,1,2,3,2,1,1,2,3,20151118
056346305002,0563463050,0563463,150,150.0,2,1,,2,2,,5,2,2,4,2,1,1,1,0,,1,,1,1,1,2,1,2,7,2,1,2,2,3,20151118
056346306001,0563463060,0563463,98,0.0,2,2,2005,,1,2,,,2,4,3,1,1,1,1,,1,,1,1,1,2,1,2,5,2,1,1,2,3,20151118
056346307001,0563463070,0563463,97,0.0,2,2,1999,,1,2,,,2,4,3,1,1,1,2,,1,,1,1,1,2,1,2,5,2,2,2,2,3,20151118
056346309001,0563463090,0563463,120,0.0,2,3,2003,,2,,2,2,2,2,3,2,1,1,1,,1,,1,1,1,2,1,1,,2,2,2,3,3,20151118
056346311001,0563463110,0563463,105,0.0,2,1,1998,,2,,3,2,2,3,3,2,1,1,0,,1,,1,1,1,2,1,2,3,2,1,1,1,3,20151118
056346312001,0563463120,0563463,115,0.0,2,1,2004,,2,,5,2,2,4,3,1,1,1,0,,1,,1,1,1,2,1,1,,2,1,1,2,3,20151118
056346314001,0563463140,0563463,150,350.0,2,1,2002,,2,,3,2,2,3,3,1,2,1,1,,1,,1,1,1,2,1,1,,2,1,1,2,3,20151118
056346315002,0563463150,0563463,140,0.0,2,2,2003,,2,,7,2,2,4,3,2,2,1,1,,1,,1,1,1,2,1,1,,2,1,1,2,3,20151118
056346316002,0563463160,0563463,142,0.0,2,1,2003,,2,,4,2,2,4,3,2,2,1,0,,1,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
056346318001,0563463180,0563463,110,0.0,2,1,2000,,2,,6,2,2,4,3,2,1,1,1,,1,,1,1,1,2,1,2,7,2,1,1,6,6,20151118
056346320001,0563463200,0563463,120,0.0,2,1,,2,2,,2,2,2,4,3,1,1,1,1,,1,,1,1,1,2,1,2,7,7,1,1,2,3,20151118
056346322001,0563463220,0563463,100,0.0,2,1,,3,2,,4,2,2,4,2,2,1,1,1,,1,,1,1,1,2,1,2,7,2,1,2,2,3,20151118
056346323002,0563463230,0563463,130,0.0,2,1,1998,,2,,1,,2,1,3,1,1,1,2,,1,,1,1,1,2,1,2,3,2,1,2,1,3,20151118
056346324002,0563463240,0563463,140,0.0,2,1,,,2,,1,,2,3,3,1,1,1,1,,,2,1,1,1,2,1,2,3,2,1,2,3,3,20151118
056346326002,0563463260,0563463,130,0.0,2,1,1998,,2,,3,2,2,4,3,2,2,1,0,,1,,1,1,1,2,1,2,4,4,2,1,3,3,20151118
056346327002,0563463270,0563463,60,0.0,2,1,2000,,2,,3,2,2,4,2,1,1,1,0,,1,,1,1,1,2,1,2,7,2,2,2,4,3,20151118
056346328001,0563463280,0563463,173,173.0,2,1,2000,,2,,1,,2,1,3,2,2,1,0,,1,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
056604101002,0566041010,0566041,130,250.0,2,1,1992,,2,,1,,1,,3,1,2,1,1,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604102002,0566041020,0566041,160,300.0,2,10,,3,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,3,2,2,,6,1,2,5,3,20151118
056604103001,0566041030,0566041,,,2,9,,6,1,1,,,2,1,5,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,5,3,20151118
056604104002,0566041040,0566041,,,2,2,,4,1,1,,,1,,5,1,1,1,0,,1,,2,1,2,3,2,2,7,6,1,2,4,3,20151118
056604105002,0566041050,0566041,100,120.0,1,9,,4,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,3,3,20151118
056604106002,0566041060,0566041,150,200.0,2,2,2012,,2,,1,,1,,4,2,1,1,1,,1,,2,1,1,2,2,2,,6,1,2,4,3,20151118
056604107001,0566041070,0566041,350,,2,1,2012,,2,,1,,2,1,4,1,3,1,0,,1,,1,1,2,2,2,2,5,6,2,2,4,2,20151118
056604108001,0566041080,0566041,,220.0,2,3,1973,,2,,,,2,1,8,4,1,1,1,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604109001,0566041090,0566041,50,50.0,2,9,1959,,1,1,,,2,1,1,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,5,3,20151118
056604110002,0566041100,0566041,50,50.0,2,2,1980,,2,,2,2,2,1,3,1,1,1,1,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604111002,0566041110,0566041,,,2,2,2012,,2,,1,,1,,4,1,1,1,0,,1,,1,1,1,2,2,2,7,5,1,2,3,3,20151118
056604112001,0566041120,0566041,200,120.0,2,1,2013,,2,,2,2,2,1,4,2,2,1,1,,1,,1,1,2,2,2,2,7,6,2,2,2,3,20151118
056604113002,0566041130,0566041,60,60.0,2,2,,4,1,1,,,2,2,2,1,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,4,3,20151118
056604114002,0566041140,0566041,190,400.0,2,1,2007,,2,,1,,1,,6,2,2,2,0,,1,,1,1,2,2,1,2,6,2,2,2,4,3,20151118
056604115001,0566041150,0566041,400,,2,2,2012,,2,,2,2,2,2,9,2,2,1,0,,1,,1,1,1,3,2,2,6,6,1,2,3,3,20151118
056604116001,0566041160,0566041,15,15.0,2,9,,6,1,1,,,2,1,1,0,0,1,0,4,1,,2,1,2,3,2,2,7,6,2,2,6,6,20151118
056604117002,0566041170,0566041,200,190.0,2,2,1988,,2,,1,,2,1,4,2,1,2,1,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604118002,0566041180,0566041,120,200.0,2,1,2009,,1,1,,,2,1,3,1,1,1,0,,1,,1,1,2,2,2,2,6,6,1,2,4,3,20151118
056604119002,0566041190,0566041,150,200.0,2,1,2006,,2,,1,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604120001,0566041200,0566041,180,,2,1,1990,,2,,1,,2,1,3,1,0,1,0,4,1,,2,1,2,2,2,2,6,5,2,2,4,3,20151118
056604121001,0566041210,0566041,150,75.0,2,1,2008,,2,,2,2,2,1,6,2,2,1,2,,1,,1,1,2,2,2,2,5,6,1,2,2,3,20151118
056604122001,0566041220,0566041,50,,2,9,1986,,1,1,,,1,,1,1,0,0,0,10,1,,2,1,2,3,2,2,7,6,2,2,5,2,20151118
056604123001,0566041230,0566041,88,88.0,2,1,2002,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604124002,0566041240,0566041,,,2,2,2006,,2,,1,,2,1,4,1,2,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604125002,0566041250,0566041,100,,2,2,1999,,2,,1,,1,,4,2,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604126002,0566041260,0566041,100,100.0,2,2,1996,,1,2,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,7,6,1,2,2,2,20151118
056604127001,0566041270,0566041,100,100.0,2,1,2008,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,2,3,20151118
056604128001,0566041280,0566041,123,200.0,2,2,1980,,1,1,,,2,1,5,1,1,1,0,,1,,2,1,2,3,2,2,7,6,1,2,3,3,20151118
056604129001,0566041290,0566041,160,80.0,2,2,1994,,1,2,,,2,1,3,2,1,1,2,,1,,2,1,2,3,2,2,5,6,1,2,3,3,20151118
056604130002,0566041300,0566041,100,100.0,2,,2001,,2,,1,,2,2,15,3,1,1,1,,1,,2,1,1,3,2,2,6,6,1,2,4,2,20151118
056604131001,0566041310,0566041,120,200.0,2,9,1966,,1,2,,,1,,1,1,1,1,0,,1,,2,1,2,3,2,2,6,5,2,2,4,3,20151118
056604132001,0566041320,0566041,150,200.0,2,1,1995,,2,,1,,2,1,5,1,2,1,1,,1,,2,1,2,3,1,2,5,2,2,2,4,3,20151118
056604134002,0566041340,0566041,120,220.0,2,2,1997,,2,,,,2,3,5,1,2,1,1,,1,,2,1,2,2,2,2,6,6,2,2,3,3,20151118
056604135002,0566041350,0566041,160,,2,1,1987,,2,,1,,2,1,2,1,1,1,1,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604136001,0566041360,0566041,107,154.0,2,3,2004,,2,,1,,1,,9,1,0,0,0,10,1,,1,1,1,2,1,2,5,6,1,2,4,2,20151118
056604137002,0566041370,0566041,200,250.0,2,1,2007,,2,,1,,1,,5,2,1,1,0,,1,,1,1,2,3,2,2,6,6,2,2,4,3,20151118
056604138001,0566041380,0566041,100,200.0,2,9,1970,,1,1,,,1,,2,1,1,1,0,,1,,2,1,2,3,2,2,7,5,2,2,4,3,20151118
056604139001,0566041390,0566041,220,250.0,2,2,1983,,2,,1,,2,2,20,10,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604201001,0566042010,0566042,83,83.0,2,3,1952,,2,,1,,2,1,2,1,1,1,0,,1,,2,1,2,3,2,2,5,6,2,2,4,3,20151118
056604202001,0566042020,0566042,120,140.0,2,2,1976,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,3,2,2,7,6,1,2,5,3,20151118
056604203001,0566042030,0566042,200,200.0,2,3,2008,,1,1,,,2,1,4,1,1,2,0,,1,,1,1,2,3,2,2,6,6,1,2,4,3,20151118
056604204001,0566042040,0566042,130,130.0,2,10,1982,,1,1,,,2,1,2,2,1,1,0,,1,,1,1,2,3,2,2,6,6,1,2,4,3,20151118
056604205002,0566042050,0566042,120,120.0,2,1,1999,,2,,2,2,2,1,5,1,2,1,3,,1,,1,1,2,3,2,2,6,6,2,2,4,3,20151118
056604206001,0566042060,0566042,84,,1,10,1974,,1,1,,,2,2,1,1,1,1,0,,1,,2,1,1,3,2,2,7,6,2,2,4,4,20151118
056604207002,0566042070,0566042,100,0.0,2,3,,5,2,,1,,2,1,3,0,0,1,0,5,1,,2,1,2,3,2,2,6,6,2,2,4,2,20151118
056604208001,0566042080,0566042,80,80.0,2,2,2001,,2,,1,,2,2,5,1,1,1,0,,1,,2,1,2,3,2,2,5,6,2,2,3,3,20151118
056604209001,0566042090,0566042,100,100.0,1,1,,4,2,,2,2,2,1,3,1,1,1,1,,1,,1,1,2,3,2,2,6,6,2,2,5,3,20151118
056604211001,0566042110,0566042,130,130.0,2,3,1983,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,3,2,2,5,6,1,2,4,3,20151118
056604213001,0566042130,0566042,200,300.0,2,10,1992,,1,1,,,2,1,3,1,2,2,0,,1,,1,1,2,3,2,2,7,3,2,2,3,3,20151118
056604214002,0566042140,0566042,200,200.0,2,9,1969,,1,1,,,2,1,4,2,2,1,0,,1,,2,1,2,3,2,2,6,6,1,2,3,3,20151118
056604215001,0566042150,0566042,90,0.0,1,9,,6,2,,1,,2,1,2,1,0,1,0,5,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604216001,0566042160,0566042,100,100.0,1,1,2010,,2,,2,2,2,1,4,1,2,1,0,,1,,1,1,2,3,2,2,6,3,1,2,3,3,20151118
056604217001,0566042170,0566042,120,240.0,2,2,1991,,2,,1,,2,2,7,2,2,1,1,,1,,1,1,1,3,2,2,7,6,2,2,2,3,20151118
056604218001,0566042180,0566042,220,170.0,1,2,1978,,2,,1,,2,1,8,2,2,1,1,,1,,2,1,2,3,2,2,5,6,2,2,4,3,20151118
056604219001,0566042190,0566042,80,100.0,2,3,1982,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,2,2,2,7,6,2,2,4,3,20151118
056604220001,0566042200,0566042,130,100.0,2,1,1999,,1,1,,,2,1,2,1,0,1,0,6,1,,2,1,2,2,2,2,5,6,1,2,6,6,20151118
056604221001,0566042210,0566042,130,65.0,2,2,2001,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
056604222001,0566042220,0566042,120,120.0,2,2,1997,,2,,1,,2,1,3,2,1,1,2,,1,,1,1,2,2,2,2,7,6,2,2,4,3,20151118
056604223001,0566042230,0566042,70,0.0,2,1,1999,,1,1,,,2,,1,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,2,3,20151118
056604224001,0566042240,0566042,80,,2,10,2007,,1,1,,,2,2,3,1,1,1,0,,1,,1,1,2,3,2,2,6,6,2,2,4,3,20151118
056604225001,0566042250,0566042,32,0.0,2,9,,6,2,,1,,2,1,1,0,0,0,0,5,1,,2,1,2,3,2,2,6,6,2,2,6,3,20151118
056604226001,0566042260,0566042,136,200.0,2,3,2000,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,3,2,2,5,6,2,2,3,3,20151118
056604301002,0566043010,0566043,120,,2,2,2000,,2,,1,,1,,10,1,1,2,0,,1,,2,1,1,3,1,2,7,6,2,2,3,3,20151118
056604302001,0566043020,0566043,140,140.0,2,2,1984,,1,1,,,2,1,4,1,2,2,0,,1,,1,1,2,3,2,2,5,5,2,2,3,3,20151118
056604303002,0566043030,0566043,200,500.0,2,1,2003,,2,,1,,2,1,12,4,2,2,2,,1,,2,1,2,3,2,2,6,5,2,2,4,3,20151118
056604304002,0566043040,0566043,120,60.0,2,10,1974,,1,2,,,2,1,3,1,1,1,1,,1,,1,1,1,3,2,2,7,3,2,2,3,3,20151118
056604305002,0566043050,0566043,180,180.0,2,1,,3,2,,1,,2,1,3,1,0,1,0,2,1,,1,1,2,2,2,2,5,6,2,2,3,3,20151118
056604306002,0566043060,0566043,200,250.0,2,1,1993,,2,,1,,1,,3,1,1,1,1,,1,,1,1,2,3,2,2,6,5,2,2,4,3,20151118
056604308001,0566043080,0566043,,,1,1,,4,2,,2,2,1,,1,1,1,1,1,,1,,1,1,1,2,2,2,5,6,1,2,3,3,20151118
056604310002,0566043100,0566043,70,,2,9,2003,,1,1,,,1,,2,1,1,1,0,,1,,2,1,2,3,2,2,7,5,2,2,6,6,20151118
056604311001,0566043110,0566043,90,90.0,2,2,2004,,2,,1,,2,1,3,1,0,1,0,3,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604312002,0566043120,0566043,170,,2,1,2006,,2,,1,,2,1,4,1,1,1,0,,1,,1,1,2,2,2,2,5,5,2,2,3,3,20151118
056604313001,0566043130,0566043,200,200.0,2,1,2001,,1,1,,,2,1,2,1,0,0,0,4,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
056604314001,0566043140,0566043,50,0.0,2,1,,,2,,3,2,2,1,2,1,0,1,0,5,1,,1,1,1,3,2,2,7,1,2,2,4,3,20151118
056604315001,0566043150,0566043,100,100.0,2,2,,2,1,1,,,2,1,2,1,2,1,1,,1,,1,1,2,3,2,2,5,6,2,2,4,3,20151118
056604316001,0566043160,0566043,200,220.0,2,2,2003,,2,,1,,2,1,6,2,1,1,0,,1,,2,1,1,2,2,2,6,2,1,2,2,3,20151118
056604317002,0566043170,0566043,80,80.0,1,1,1999,,2,,2,2,2,3,2,1,1,1,0,,1,,1,1,1,2,1,2,7,2,1,1,1,3,20151118
056604318001,0566043180,0566043,12,0.0,2,1,,,1,1,,,2,1,1,0,0,0,0,5,1,,2,1,2,3,2,2,6,6,2,2,5,2,20151118
056604319001,0566043190,0566043,150,150.0,2,1,1981,,1,1,,,2,1,5,1,1,1,0,,1,,1,1,2,3,2,2,6,6,2,2,3,3,20151118
