ID,householdID,communityID,HHmemberID,childID,parentID,a002,a003_1,a003_2,a004,a005,a006,a006_1,a007,a008,a009,a010,a011,a012,a021,a022,a023,a024,a025,a013,a014,a015,a016,a017,a018,a019,versionID
24270221001,242702210,2427022,6,,,2,1984,0,1,,8,,,,1,,,1,,,,,,2,,5,1,11,3,1,20170920
24270221001,242702210,2427022,11,,,1,2005,9,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
24270221001,242702210,2427022,3,2,,1,1974,8,1,,7,,,1,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
24270221001,242702210,2427022,2,1,,1,1972,1,1,,7,,,1,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
24270221001,242702210,2427022,12,,,2,2008,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221001,242702210,2427022,4,3,,1,1982,2,1,,7,,,1,1,,,1,1,1,,,,2,,2,1,12,3,1,20170920
24270221001,242702210,2427022,9,,,2,2000,5,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
24270221001,242702210,2427022,7,,,2,1981,0,1,,8,,,,1,,,1,,,,,,2,,1,1,11,3,1,20170920
24270221001,242702210,2427022,8,,,1,1989,8,6,,9,,,,1,,,1,,,,,,2,,4,1,12,3,1,20170920
24270221001,242702210,2427022,10,,,1,2003,1,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
24270221102,242702211,2427022,4,2,,1,1995,10,6,,7,,1,,1,,,1,1,1,,,,1,9,,1,9,1,2,20170920
24270221102,242702211,2427022,3,1,,2,1991,4,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,6,3,1,20170920
24270221202,242702212,2427022,4,1,,1,1979,9,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
24270221202,242702212,2427022,5,,,2,1980,6,1,,8,,,,1,,,1,,,,,,2,,4,1,12,3,1,20170920
24270221202,242702212,2427022,3,,,1,2004,5,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24270221301,242702213,2427022,8,,,2,2005,2,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
24270221301,242702213,2427022,9,,,1,2009,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221301,242702213,2427022,5,,,1,2010,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221301,242702213,2427022,7,,,2,1983,0,1,,8,,,,1,,,1,,,,,,2,,4,1,12,3,1,20170920
24270221301,242702213,2427022,3,1,,1,1983,10,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24270221301,242702213,2427022,6,2,,1,1974,10,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270221301,242702213,2427022,10,,,1,2009,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221301,242702213,2427022,4,,,2,1985,7,1,,8,,,,1,,,1,,,,,,2,,,2,,,,20170920
24270221402,242702214,2427022,6,,,2,2004,0,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
24270221402,242702214,2427022,5,,,1,2003,0,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
24270221402,242702214,2427022,4,,,2,1993,0,1,,9,,,,1,,,4,,,,,,2,,5,1,11,,1,20170920
24270221402,242702214,2427022,2,1,,1,1967,7,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,3,20170920
24270221402,242702214,2427022,3,,,2,1965,0,1,,8,,,,1,,,1,,,,,,2,,2,1,11,3,3,20170920
24270221802,242702218,2427022,10,,,1,2005,10,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24270221802,242702218,2427022,4,,,2,1984,1,1,,8,,,,1,,,1,,,,,,2,,4,1,12,3,2,20170920
24270221802,242702218,2427022,5,2,,1,1982,8,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,2,20170920
24270221802,242702218,2427022,3,1,,1,1977,9,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,2,20170920
24270221802,242702218,2427022,6,3,,2,1979,2,1,,7,,1,,1,,,1,2,2,3,,2,2,,4,1,12,3,2,20170920
24270221802,242702218,2427022,7,4,,2,1983,9,6,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,2,20170920
24270221802,242702218,2427022,9,,,1,2010,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221802,242702218,2427022,8,,,2,2007,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270221901,242702219,2427022,3,1,,1,1985,0,1,,7,,1,,2,,,5,1,2,1,1,1,2,,6,1,12,2,1,20170920
24270222002,242702220,2427022,5,,,2,1978,12,1,,8,,,,1,,,1,,,,,,2,,2,2,,,,20170920
24270222002,242702220,2427022,4,1,,1,1981,7,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,2,20170920
24270222002,242702220,2427022,3,,,1,2004,3,,,9,,,,1,,,2,,,,,,2,,,,,,,20170920
24270222102,242702221,2427022,5,,,1,2001,3,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24270222102,242702221,2427022,4,,,2,1978,8,1,,8,,,,1,,,1,,,,,,2,,5,1,8,3,1,20170920
24270222102,242702221,2427022,3,1,,1,1975,2,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
24270222102,242702221,2427022,6,,,2,1998,10,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
24270222202,242702222,2427022,3,1,,1,1979,12,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270222202,242702222,2427022,4,2,,1,1985,5,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
24270222301,242702223,2427022,2,,,1,2000,2,,,9,,,,1,,,2,,,,,,1,3,,,,,,20170920
24270222401,242702224,2427022,1,,,1,1998,10,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
24270222401,242702224,2427022,3,,,1,2006,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270222401,242702224,2427022,4,,,2,1975,2,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24270222401,242702224,2427022,5,1,,1,1972,3,1,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24270222602,242702226,2427022,4,,,2,1976,5,1,,8,,,,1,,,1,,,,,,2,,7,1,10,3,1,20170920
24270222602,242702226,2427022,3,1,,1,1978,1,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270222602,242702226,2427022,5,,,1,2003,11,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
24270222702,242702227,2427022,4,,,1,2006,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270222702,242702227,2427022,5,1,,2,1982,10,1,,7,,1,,1,,,1,1,1,,,,2,,1,1,12,3,1,20170920
24270222702,242702227,2427022,3,,,2,2002,2,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24270222702,242702227,2427022,6,,,1,1973,9,1,,8,,,,1,,,1,,,,,,2,,,1,12,3,1,20170920
24270222802,242702228,2427022,1,1,,1,1988,12,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24270222802,242702228,2427022,7,,,2,1985,8,1,,8,,,,1,,,1,,,,,,2,,5,1,11,3,1,20170920
24270222802,242702228,2427022,8,,,2,2009,3,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270222802,242702228,2427022,6,2,,1,1985,12,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
24270222802,242702228,2427022,4,,,1,2011,7,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270222802,242702228,2427022,3,,,2,1989,0,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24270222902,242702229,2427022,5,,,2,1997,0,,,9,,,,1,,,3,,,,,,1,8,,,,,,20170920
24270222902,242702229,2427022,3,2,,1,1982,5,1,,7,,1,,1,,,1,1,1,,,,2,,2,2,,,,20170920
24270222902,242702229,2427022,4,3,,1,1990,9,6,,7,,1,,1,,,1,1,1,,,,2,,1,2,,,,20170920
24270222902,242702229,2427022,6,,,1,1984,2,1,,7,,1,,1,,,1,1,1,,,,2,,2,2,,,,20170920
24270230201,242702302,2427023,3,1,,1,1991,5,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,2,1,20170920
24270230201,242702302,2427023,4,,,2,1990,0,1,,8,,,,1,,,4,,,,,,2,,5,1,11,2,1,20170920
24270230201,242702302,2427023,5,,,1,2009,9,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270230301,242702303,2427023,2,1,,1,1958,9,5,2,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24270230301,242702303,2427023,3,,,2,2010,11,,,10,ÔøËïÅ®,,,1,,,1,,,,,,,,,,,,,20170920
24270230301,242702303,2427023,4,,,1,1988,11,1,,9,,,,1,,,1,,,,,,2,,4,1,11,3,1,20170920
24270230301,242702303,2427023,5,,,2,1988,9,1,,10,ËïÏ±¸¾,,,1,,,1,,,,,,2,,4,1,11,3,1,20170920
24270230402,242702304,2427023,5,1,,1,1972,10,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,6,3,1,20170920
24270230402,242702304,2427023,6,,,2,1970,0,1,,8,,,,1,,,1,,,,,,2,,5,1,6,3,1,20170920
24270230402,242702304,2427023,3,,,2,1996,6,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
24270230402,242702304,2427023,4,,,1,1998,7,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
24270230501,242702305,2427023,3,,,2,1964,0,1,,8,,,,2,,,3,,,,,,2,,7,1,10,1,3,20170920
24270230501,242702305,2427023,2,1,,1,1966,0,1,,7,,,1,2,,,3,1,2,1,1,1,2,,6,1,10,1,3,20170920
24270230501,242702305,2427023,4,,,1,1991,0,6,,9,,,,1,,,3,,,,,,1,13,,1,10,1,2,20170920
24270230601,242702306,2427023,4,,,1,2005,9,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
24270230601,242702306,2427023,3,,,2,,,1,,8,,,,1,,,4,,,,,,2,,,1,12,2,1,20170920
24270230601,242702306,2427023,2,1,,1,1977,12,1,,7,,,1,1,,,1,1,1,,,,2,,5,1,12,2,1,20170920
24270230702,242702307,2427023,2,1,,2,1994,4,6,,7,,1,,1,,,1,1,1,,,,1,13,,1,8,1,2,20170920
24270230702,242702307,2427023,3,3,,1,1999,8,,,7,,1,,1,,,1,1,1,,,,1,7,,,,,,20170920
24270230802,242702308,2427023,5,3,,2,1989,1,6,,7,,1,,1,,,5,1,1,,,,2,,5,1,11,3,1,20170920
24270230802,242702308,2427023,3,1,,1,1994,7,6,,7,,1,,1,,,1,1,1,,,,1,8,,2,,,,20170920
24270230802,242702308,2427023,4,2,,2,1987,2,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
24270230901,242702309,2427023,2,1,,1,1991,3,6,,7,,1,,1,,,1,1,1,,,,2,,6,1,7,3,1,20170920
24270230901,242702309,2427023,3,2,,1,1986,3,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
24270231002,242702310,2427023,4,3,,1,1985,6,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270231002,242702310,2427023,3,1,,1,1984,1,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270231102,242702311,2427023,3,,,2,1992,2,6,,9,,,,1,,,1,,,,,,2,,6,1,8,1,2,20170920
24270231102,242702311,2427023,5,,,2,1969,3,5,,8,,,,1,,,1,,,,,,2,,1,1,8,3,1,20170920
24270231102,242702311,2427023,4,,,2,2000,2,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
24270231202,242702312,2427023,4,,,2,1985,10,1,,8,,,,1,,,1,,,,,,2,,1,2,,,,20170920
24270231202,242702312,2427023,3,,,2,2010,7,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24270231202,242702312,2427023,2,1,,1,1983,1,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
24270231301,242702313,2427023,2,1,,1,2003,9,,,7,,,1,1,,,1,1,1,,,,1,1,,,,,,20170920
24270231301,242702313,2427023,4,,,2,1975,2,3,,10,ÅäÅ¼,,,1,,,1,,,,,,2,,4,1,12,3,1,20170920
24270231301,242702313,2427023,3,2,,1,1995,12,6,,7,,,1,1,,,1,1,1,,,,2,,4,2,,,,20170920
24270231402,242702314,2427023,4,1,,1,1976,9,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,11,3,,20170920
24270231402,242702314,2427023,3,,,1,2004,6,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
24270231402,242702314,2427023,5,,,2,1978,8,1,,8,,,,1,,,1,,,,,,2,,4,1,11,3,,20170920
24270231501,242702315,2427023,3,1,,2,1996,10,,,7,,4,,1,,,1,2,1,,,,1,9,,,,,,20170920
24270231601,242702316,2427023,3,1,,1,1972,8,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
24270231601,242702316,2427023,4,,,2,1981,10,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24270231601,242702316,2427023,5,,,1,2001,4,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
24270231701,242702317,2427023,3,,,2,1968,10,2,,8,,,,1,,,1,,,,,,2,,1,1,8,2,1,20170920
24270231701,242702317,2427023,4,,,1,1989,4,6,,9,,,,1,,,1,,,,,,2,,4,1,7,1,2,20170920
24270231701,242702317,2427023,5,,,1,1991,9,6,,9,,,,1,,,1,,,,,,2,,4,1,12,3,1,20170920
24270231701,242702317,2427023,2,1,,1,1969,3,2,,7,,,1,1,,,1,1,1,,,,2,,2,2,,,,20170920
24270231901,242702319,2427023,3,1,,1,1982,2,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24270231901,242702319,2427023,5,3,,2,1979,3,4,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,2,1,20170920
24270231901,242702319,2427023,4,2,,2,1977,1,6,,7,,1,,1,,,1,1,1,,,,2,,7,1,11,2,1,20170920
24270232001,242702320,2427023,1,,,1,1999,2,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
24270232001,242702320,2427023,7,,,2,1989,2,1,,8,,,,1,,,1,,,,,,2,,5,1,12,3,1,20170920
24270232001,242702320,2427023,4,1,,1,1975,2,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270232001,242702320,2427023,5,2,,1,1982,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270232001,242702320,2427023,6,,,2,1976,9,1,,8,,,,1,,,1,,,,,,2,,5,1,12,3,1,20170920
24270232102,242702321,2427023,3,1,,2,1988,5,6,,7,,1,,1,,,1,1,1,,,,2,,7,1,12,3,1,20170920
24270232102,242702321,2427023,5,3,,1,1992,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,4,3,1,20170920
24270232102,242702321,2427023,4,2,,2,1991,5,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24270232201,242702322,2427023,3,1,,2,1986,5,6,,7,,1,,1,,,1,1,1,,,,2,,8,1,12,3,1,20170920
24270232201,242702322,2427023,5,3,,1,1998,9,,,7,,1,,1,,,1,1,1,,,,1,9,,,,,,20170920
24270232201,242702322,2427023,4,2,,2,1989,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
24405610202,244056102,2440561,4,2,,1,1970,11,6,,7,,1,,2,,,1,1,1,,,,2,,6,2,,,,20170920
24405610202,244056102,2440561,3,1,,2,1977,6,6,,7,,1,,2,,,1,1,1,,,,2,,9,2,,,,20170920
24405610301,244056103,2440561,2,1,,2,,,6,2,7,,,1,2,,,1,1,1,,,,2,,8,2,,,,20170920
24405610501,244056105,2440561,2,1,,1,1996,9,,,7,,,1,2,,,1,1,1,,,,2,,4,,,,,20170920
24405610901,244056109,2440561,4,,,2,1974,2,1,,8,,,,2,,,1,,,,,,2,,9,2,,,,20170920
24405610901,244056109,2440561,3,1,,1,1973,9,1,,7,,1,,2,,,1,1,1,,,,2,,8,2,,,,20170920
24405611001,244056110,2440561,3,1,,1,1984,11,6,,7,,1,,2,,,1,1,1,,,,2,,8,2,,,,20170920
24405611102,244056111,2440561,3,1,,1,2009,3,,,7,,1,,2,,,1,1,1,,,,,,,,,,,20170920
24405611201,244056112,2440561,2,1,,2,1975,6,1,,7,,,1,2,,,1,1,1,,,,2,,6,2,,,,20170920
24405611201,244056112,2440561,4,,,2,2002,9,,,9,,,,2,,,1,,,,,,1,3,,,,,,20170920
24405611201,244056112,2440561,3,,,1,,,1,,8,,,,1,,,5,,,,,,2,,6,2,,,,20170920
24405611401,244056114,2440561,1,,,1,1988,6,6,,9,,,,2,,,2,,,,,,2,,8,2,,,,20170920
24405611701,244056117,2440561,3,1,,2,1987,8,6,,7,,1,,2,,,2,1,1,,,,2,,8,2,,,,20170920
24405620201,244056202,2440562,4,,,2,1981,9,1,,8,,,,1,,,3,,,,,,2,,7,2,,,,20170920
24405620201,244056202,2440562,3,1,,1,1982,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405620201,244056202,2440562,5,,,2,2010,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405620301,244056203,2440562,2,,,2,1970,8,1,,8,,,,1,,,2,,,,,,2,,2,2,,,,20170920
24405620301,244056203,2440562,6,,,2,1996,2,,,9,,,,1,,,2,,,,,,1,11,,,,,,20170920
24405620301,244056203,2440562,3,1,,1,1970,8,1,,7,,,1,1,,,2,1,1,,,,2,,4,2,,,,20170920
24405620301,244056203,2440562,4,,,1,2004,2,,,9,,,,1,,,2,,,,,,1,2,,,,,,20170920
24405620301,244056203,2440562,5,,,2,2001,2,,,9,,,,1,,,2,,,,,,1,5,,,,,,20170920
24405620401,244056204,2440562,2,1,,2,1988,4,6,,7,,,1,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405620401,244056204,2440562,3,2,,1,1996,8,,,7,,,1,1,,,1,1,1,,,,2,,5,,,,,20170920
24405620502,244056205,2440562,6,,,2,2011,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405620502,244056205,2440562,4,1,,1,1984,10,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405620502,244056205,2440562,3,,,2,1985,3,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
24405620502,244056205,2440562,5,2,,1,1983,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405620802,244056208,2440562,3,1,,1,1989,4,6,,7,,1,,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405620802,244056208,2440562,4,2,,2,1987,8,6,,7,,1,,1,,,1,1,1,,,,2,,7,2,,,,20170920
24405620901,244056209,2440562,4,,,2,1981,11,1,,8,,,,1,,,1,,,,,,2,,,2,,,,20170920
24405620901,244056209,2440562,6,,,1,2010,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405620901,244056209,2440562,3,1,,1,1948,8,1,,7,,1,,1,,,1,1,1,,,,2,,7,1,0,1,3,20170920
24405620901,244056209,2440562,5,,,2,2003,6,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
24405621002,244056210,2440562,4,2,,1,1993,3,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405621002,244056210,2440562,3,1,,1,1989,12,6,,7,,1,,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405621101,244056211,2440562,4,,,2,1970,0,1,,8,,,,1,,,2,,,,,,2,,5,2,,,,20170920
24405621101,244056211,2440562,5,,,1,2002,12,,,9,,,,1,,,2,,,,,,1,2,,,,,,20170920
24405621101,244056211,2440562,3,1,,1,1970,10,1,,7,,1,,1,,,2,1,1,,,,2,2,5,2,,,,20170920
24405621201,244056212,2440562,5,,,2,2006,3,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405621201,244056212,2440562,3,1,,1,1977,6,1,,7,,1,,1,,,2,1,1,,,,2,,5,1,6,3,1,20170920
24405621201,244056212,2440562,4,,,2,1984,0,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405621302,244056213,2440562,3,1,,1,1990,9,1,,7,,1,,1,,,1,1,1,,,,1,18,,1,10,3,1,20170920
24405621402,244056214,2440562,3,1,,2,1987,7,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405621402,244056214,2440562,5,,2,2,1938,1,1,,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
24405621402,244056214,2440562,4,,1,1,1939,5,1,,2,,,,1,,,1,,,,,,2,,1,2,,,,20170920
24405621502,244056215,2440562,3,1,,2,1984,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405621502,244056215,2440562,4,2,,1,1991,1,6,,7,,1,,1,,,1,1,1,,,,2,,7,2,,,,20170920
24405621602,244056216,2440562,3,1,,1,1988,6,6,,7,,1,,1,,,1,1,1,,,,2,,9,1,3,2,1,20170920
24405621702,244056217,2440562,2,1,,1,1987,3,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405621801,244056218,2440562,5,,,2,2010,4,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405621801,244056218,2440562,3,1,,1,1981,9,1,,7,,1,,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405621801,244056218,2440562,4,,,2,,,1,,8,,,,1,,,1,,,,,,2,,,2,,,,20170920
24405621901,244056219,2440562,5,2,,1,1990,3,6,,7,,,1,1,,,1,1,1,,,,2,,8,2,,,,20170920
24405621901,244056219,2440562,3,1,,2,1987,10,6,,7,,,1,1,,,1,1,1,1,1,1,2,,6,2,,,,20170920
24405621901,244056219,2440562,1,,,1,1963,2,1,,10,ÕÉ·ò,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405621901,244056219,2440562,2,,2,2,1930,12,5,2,1,,,,1,,,2,,,,,,2,,1,2,,,,20170920
24405630101,244056301,2440563,3,1,,2,2009,8,,,7,,1,,1,,,1,1,1,,,,,,,,,,,20170920
24405630201,244056302,2440563,3,,,2,2011,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405630301,244056303,2440563,2,1,,1,1977,5,6,,7,,,1,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405630301,244056303,2440563,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,20170920
24405630301,244056303,2440563,4,,,1,2008,12,,,10,Ö¶Å®,,,1,,,2,,,,,,,,,,,,,20170920
24405630301,244056303,2440563,3,,,2,1994,10,6,,10,Ö¶Å®,,,1,,,2,,,,,,1,11,,2,,,,20170920
24405630402,244056304,2440563,5,,,1,2011,4,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405630402,244056304,2440563,3,1,,1,1982,0,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405630402,244056304,2440563,4,,,2,,,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405630502,244056305,2440563,3,1,,1,1993,12,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405630701,244056307,2440563,5,,,2,,,1,,8,,,,1,,,1,,,,,,2,,6,2,,,,20170920
24405630701,244056307,2440563,2,,2,2,1906,9,5,2,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
24405630701,244056307,2440563,4,1,,1,1983,7,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405630801,244056308,2440563,2,,,2,1982,1,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405630801,244056308,2440563,3,1,,1,1976,1,1,,7,,,1,1,,,1,1,1,,,,2,,4,2,,,,20170920
24405630902,244056309,2440563,5,,,2,2010,9,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
24405630902,244056309,2440563,4,,,2,1987,6,1,,8,,,,1,,,3,,,,,,2,,8,2,,,,20170920
24405630902,244056309,2440563,6,2,,1,1987,,6,,7,,1,,1,,,1,1,1,,,,2,,7,1,10,1,1,20170920
24405630902,244056309,2440563,3,1,,1,1985,10,1,,7,,1,,1,,,1,1,1,,,,2,,7,2,,,,20170920
24405631001,244056310,2440563,5,,,2,1990,8,6,,9,,,,1,,,1,,,,,,1,19,,2,,,,20170920
24405631001,244056310,2440563,4,,,1,1994,0,6,,9,,,,1,,,1,,,,,,1,14,,2,,,,20170920
24405631001,244056310,2440563,2,1,,1,1961,9,1,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405631001,244056310,2440563,3,,,2,1971,0,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405631102,244056311,2440563,3,1,,1,1982,3,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405631102,244056311,2440563,4,,,2,1986,7,1,,8,,,,1,,,1,,,,,,2,,6,1,7,1,1,20170920
24405631201,244056312,2440563,4,,,2,1971,7,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405631201,244056312,2440563,2,1,,1,1969,10,1,,7,,,1,2,,,3,2,1,,,,2,,5,2,,,,20170920
24405631201,244056312,2440563,3,,,1,1995,10,6,,9,,,,2,,,3,,,,,,1,11,,2,,,,20170920
24405631301,244056313,2440563,3,,,2,,,3,2,10,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405631301,244056313,2440563,4,,,2,1985,1,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
24405631301,244056313,2440563,1,1,,1,1980,1,1,2,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405631702,244056317,2440563,2,1,,1,1987,7,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405631702,244056317,2440563,4,,,2,2008,0,,,9,,,,4,,,,,,,,,,,,,,,,20170920
24405631702,244056317,2440563,6,3,,1,1985,10,6,,7,,1,,1,,,1,1,1,,,,2,,6,1,12,2,1,20170920
24405631702,244056317,2440563,3,2,,1,1989,2,6,,7,,1,,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405631802,244056318,2440563,3,,3,1,,,3,2,4,,,,1,,,1,,,,,,2,,1,2,,,,20170920
24405631901,244056319,2440563,3,1,,1,1990,1,6,,7,,1,,1,,,1,1,1,,,,1,18,,1,10,3,1,20170920
24405632101,244056321,2440563,1,1,,1,1958,8,1,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405632101,244056321,2440563,4,2,,1,1989,8,6,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405632101,244056321,2440563,3,,,2,1966,3,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
24405632201,244056322,2440563,2,1,,1,1974,2,1,,7,,,1,1,,,1,1,1,,,,2,,6,2,,,,20170920
24405632201,244056322,2440563,5,,,2,2004,8,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24405632201,244056322,2440563,4,,,1,2002,10,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
24405632201,244056322,2440563,3,,,2,1974,10,1,,8,,,,1,,,1,,,,,,2,,6,2,,,,20170920
24405632301,244056323,2440563,1,1,,1,1980,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405632301,244056323,2440563,4,2,,1,1982,6,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
24405632301,244056323,2440563,5,,,1,2002,6,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
24460410301,244604103,2446041,3,1,,2,1987,1,6,,7,,1,,2,,,2,1,1,,,,2,,8,2,,,,20170920
24460410501,244604105,2446041,2,1,,1,1974,10,1,,7,,,1,2,,,2,1,1,,,,2,,5,2,,,,20170920
24460410501,244604105,2446041,4,,,1,1998,8,,,9,,,,2,,,2,,,,,,1,3,,,,,,20170920
